route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
21-U3-j22-3,T3#1,38892.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38893.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38894.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38895.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38896.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38897.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38898.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38899.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38900.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38901.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38902.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38903.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38904.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38905.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38906.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,38907.T3.21-U3-j22-3.3.R,21-U3-j22-3.3.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,39290.T3.21-U3-j22-3.4.R,21-U3-j22-3.4.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,39294.T3.21-U3-j22-3.4.R,21-U3-j22-3.4.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,39295.T3.21-U3-j22-3.4.R,21-U3-j22-3.4.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,39296.T3.21-U3-j22-3.4.R,21-U3-j22-3.4.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,39297.T3.21-U3-j22-3.4.R,21-U3-j22-3.4.R,Wien Ottakring,1,
21-U3-j22-3,T3#1,39309.T3.21-U3-j22-3.2.H,21-U3-j22-3.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30001.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30002.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30003.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30004.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30005.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30006.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30007.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30008.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30009.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30010.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30011.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30012.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30013.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30014.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30015.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30016.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30017.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30018.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30019.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30020.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30021.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30022.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30023.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30024.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30025.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30026.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30027.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30028.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30029.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30030.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30031.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30032.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30033.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30034.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,30035.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31742.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31743.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31744.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31745.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31746.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31747.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31748.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31749.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31750.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31751.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31752.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31753.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31754.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31755.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31756.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31757.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31758.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31759.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31760.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31761.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31762.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31763.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31764.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31765.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31766.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31767.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31768.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31769.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31770.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31771.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31772.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31773.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31774.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31775.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31776.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31777.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31778.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31779.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31780.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31781.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31782.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31783.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31784.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31785.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31786.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31787.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31788.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31789.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31790.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31791.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31792.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31793.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31794.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31795.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31796.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31797.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31798.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31799.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31800.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31801.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31802.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31803.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31804.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31805.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31806.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31807.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31808.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31809.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31810.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31811.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31812.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31813.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31814.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31815.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31816.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31817.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31818.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31819.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31820.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31821.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31822.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31823.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31824.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31825.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31826.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31827.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31828.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31829.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31830.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31831.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31832.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31833.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31834.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31835.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31836.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31837.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31838.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31839.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31840.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31841.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31842.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31843.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31844.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31845.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31846.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31847.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31848.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31849.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31850.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31851.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31852.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31853.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31854.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31855.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31856.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31857.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31858.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31859.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31860.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31861.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31862.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31863.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31864.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31865.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31866.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31867.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31868.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31869.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31870.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31871.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31872.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31873.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31874.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31875.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31876.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31877.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31878.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31879.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31880.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31881.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31882.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31883.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31884.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31885.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31886.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31887.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31888.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31889.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31890.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31891.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31892.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31893.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31894.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31895.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31896.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31897.UX.21-U3-j22-31.3.R,21-U3-j22-31.3.R,Wien Ottakring,1,
21-U3-j22-31,UX,31898.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31899.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31900.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31901.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31902.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31903.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31904.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31905.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31906.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31907.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31908.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31909.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31910.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31911.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31912.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31913.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31914.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31915.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31916.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31917.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31918.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31919.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
21-U3-j22-31,UX,31920.UX.21-U3-j22-31.2.H,21-U3-j22-31.2.H,Wien Simmering,0,
