shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
21-U2-j22-31.4.H,48.2334934155424,16.5098833717541,22,860.12
21-U2-j22-31.4.H,48.2336178752554,16.5097267055685,23,878.18
21-U2-j22-31.4.H,48.233743112536,16.5095550375177,24,897.04
21-U2-j22-31.4.H,48.2338646995118,16.5093630675415,25,916.66
21-U2-j22-31.4.H,48.2339728231201,16.5091711873968,26,935.27
21-U2-j22-31.4.H,48.2340908792395,16.5089323253628,27,957.30
21-U2-j22-31.4.H,48.2341869155676,16.5087061295743,28,977.17
21-U2-j22-31.4.H,48.2342435200728,16.5085705737979,29,989.02
21-U2-j22-31.4.H,48.2343266914837,16.5083261422091,30,1009.35
21-U2-j22-31.4.H,48.234437925555,16.5079556769859,31,1039.45
21-U2-j22-31.4.H,48.2345139762521,16.5076312055053,32,1064.93
21-U2-j22-31.4.H,48.2345702213842,16.5073149985253,33,1089.17
21-U2-j22-31.4.H,48.2346177903572,16.5069369874537,34,1117.66
21-U2-j22-31.4.H,48.2346404080421,16.5066636301128,35,1138.06
21-U2-j22-31.4.H,48.2346506996838,16.5063996152507,36,1157.65
21-U2-j22-31.4.H,48.2346511185296,16.5061859060447,37,1173.48
21-U2-j22-31.4.H,48.2346444169958,16.5059092249371,38,1193.98
21-U2-j22-31.4.H,48.234617311676,16.5053876630832,39,1232.73
21-U2-j22-31.4.H,48.234579615512,16.5047374624805,40,1281.07
21-U2-j22-31.4.H,48.2345371923354,16.5040047965348,41,1335.54
21-U2-j22-31.4.H,48.2341541854499,16.4970597414102,42,1851.69
21-U2-j22-31.4.H,48.2338298150891,16.4912605772621,43,2282.72
21-U2-j22-31.4.H,48.2337732101263,16.4904475120984,44,2343.27
21-U2-j22-31.4.H,48.2336963804571,16.4896737033127,45,2401.21
21-U2-j22-31.4.H,48.2336485712823,16.4890236823731,46,2449.65
21-U2-j22-31.4.H,48.2335625266223,16.487486844585,47,2563.88
21-U2-j22-31.4.H,48.2335253083727,16.4868790444638,48,2609.09
21-U2-j22-31.4.H,48.2334608046541,16.4856817698531,49,2698.05
21-U2-j22-31.4.H,48.2333988738273,16.4845322856155,50,2783.47
21-U2-j22-31.4.H,48.2333778711821,16.4842072751457,51,2807.66
21-U2-j22-31.4.H,48.2333477135226,16.48365328411,52,2848.83
21-U2-j22-31.4.H,48.233316119765,16.4832704221359,53,2877.40
21-U2-j22-31.4.H,48.2332711823982,16.4829364285133,54,2902.64
21-U2-j22-31.4.H,48.233199079084,16.4825773718942,55,2930.41
21-U2-j22-31.4.H,48.2331470808632,16.4823536913885,56,2947.96
21-U2-j22-31.4.H,48.2330813799287,16.4821283040837,57,2966.18
21-U2-j22-31.4.H,48.2329870768006,16.4818491975249,58,2989.36
21-U2-j22-31.4.H,48.2328745231569,16.4815711689445,59,3013.46
21-U2-j22-31.4.H,48.2327896141039,16.48139105673,60,3029.80
21-U2-j22-31.4.H,48.2326460043914,16.481104943312,61,3056.34
21-U2-j22-31.4.H,48.2325059246959,16.4808774000506,62,3079.29
21-U2-j22-31.4.H,48.2323253942537,16.4806185954172,63,3107.04
21-U2-j22-31.4.H,48.2321917163465,16.4804633665361,64,3125.84
21-U2-j22-31.4.H,48.2320004737557,16.4802571133469,65,3152.02
21-U2-j22-31.4.H,48.2317960061526,16.4800714315777,66,3178.59
21-U2-j22-31.4.H,48.2315078233265,16.4798694004703,67,3213.96
21-U2-j22-31.4.H,48.2312919843371,16.4797502838636,68,3239.53
21-U2-j22-31.4.H,48.2308638940002,16.4795566969199,69,3289.24
21-U2-j22-31.4.H,48.2299098033501,16.4791352073885,70,3399.83
21-U2-j22-31.4.H,48.2281898939298,16.4783811615391,71,3599.07
21-U2-j22-31.4.H,48.2271160058606,16.477906671406,72,3723.54
21-U2-j22-31.4.H,48.2264262999124,16.4776326852443,73,3802.87
21-U2-j22-31.4.H,48.2261902717249,16.477512939817,74,3830.58
21-U2-j22-31.4.H,48.2259116924306,16.4773521413811,75,3863.77
21-U2-j22-31.4.H,48.2253645834187,16.476989671164,76,3930.26
21-U2-j22-31.4.H,48.2248745023538,16.4766312433656,77,3990.88
21-U2-j22-31.4.H,48.224343181911,16.4762130776008,78,4057.59
21-U2-j22-31.4.H,48.2241428131841,16.4760502130398,79,4082.93
21-U2-j22-31.4.H,48.2226002828703,16.4748410806674,80,4276.43
21-U2-j22-31.4.H,48.2224462906195,16.4747208860824,81,4295.73
21-U2-j22-31.4.H,48.221971383501,16.4743373952876,82,4355.70
21-U2-j22-31.4.H,48.2212269046089,16.4737457648415,83,4449.36
21-U2-j22-31.4.H,48.2207285842857,16.4733541892091,84,4511.91
21-U2-j22-31.4.H,48.2203947919448,16.473062775731,85,4554.85
21-U2-j22-31.4.H,48.2201353936326,16.4727842979929,86,4590.31
21-U2-j22-31.4.H,48.2199909104772,16.4726031078001,87,4611.25
21-U2-j22-31.4.H,48.219799023767,16.4723148384254,88,4641.44
21-U2-j22-31.4.H,48.2196811740867,16.4721022970292,89,4661.92
21-U2-j22-31.4.H,48.2195046085424,16.4717230283162,90,4696.20
21-U2-j22-31.4.H,48.2193737102356,16.4713538207344,91,4727.19
21-U2-j22-31.4.H,48.2192845890661,16.4710516274729,92,4751.67
21-U2-j22-31.4.H,48.2192098923586,16.4707161965458,93,4777.87
21-U2-j22-31.4.H,48.2191691921837,16.4704830837296,94,4795.73
21-U2-j22-31.4.H,48.2191381283519,16.4702251774115,95,4815.14
21-U2-j22-31.4.H,48.2191101768725,16.4698718700102,96,4841.50
21-U2-j22-31.4.H,48.2191046105161,16.469547129035,97,4865.57
21-U2-j22-31.4.H,48.2191172994137,16.4692137642331,98,4890.31
21-U2-j22-31.4.H,48.2191414801343,16.4689062709113,99,4913.25
21-U2-j22-31.4.H,48.2191779906066,16.468600214894,100,4936.28
21-U2-j22-31.4.H,48.2194312289201,16.466926024699,101,5063.47
21-U2-j22-31.4.H,48.2196175507082,16.4656399965383,102,5160.98
21-U2-j22-31.4.H,48.2196796179185,16.4652117696423,103,5193.45
21-U2-j22-31.4.H,48.2200158090119,16.4625093677731,104,5397.12
21-U2-j22-31.4.H,48.2200560895485,16.4622316985188,105,5418.17
21-U2-j22-31.4.H,48.2201212086847,16.4618744385303,106,5445.61
21-U2-j22-31.4.H,48.2202312167432,16.461383419396,107,5483.99
21-U2-j22-31.4.H,48.2204451871266,16.4605607422588,108,5549.42
21-U2-j22-31.4.H,48.2205514238379,16.4601221847371,109,5583.99
21-U2-j22-31.4.H,48.2206403033959,16.4597351006812,110,5614.32
21-U2-j22-31.4.H,48.2207397764961,16.4592382424975,111,5652.76
21-U2-j22-31.4.H,48.220836615947,16.4586772446026,112,5695.69
21-U2-j22-31.4.H,48.2208768958377,16.4583767581401,113,5718.40
21-U2-j22-31.4.H,48.2209392009257,16.4578669642163,114,5756.80
21-U2-j22-31.4.H,48.2210052167047,16.4571841547689,115,5807.91
21-U2-j22-31.4.H,48.2210423243582,16.4567634737213,116,5839.35
21-U2-j22-31.4.H,48.2210578856242,16.4564287614464,117,5864.21
21-U2-j22-31.4.H,48.2210736862895,16.4558249139125,118,5908.98
21-U2-j22-31.4.H,48.2210714119516,16.4552966146939,119,5948.12
21-U2-j22-31.4.H,48.2210411871886,16.4545848794943,120,6000.95
21-U2-j22-31.4.H,48.2210021044487,16.4540151679411,121,6043.38
21-U2-j22-31.4.H,48.2209120284952,16.4530056412248,122,6118.84
21-U2-j22-31.4.H,48.2208825817039,16.4527162040402,123,6140.53
21-U2-j22-31.4.H,48.2208223114908,16.4522958823188,124,6172.39
21-U2-j22-31.4.H,48.2207768244906,16.4520633983233,125,6190.34
21-U2-j22-31.4.H,48.2207027284748,16.4517382980219,126,6215.79
21-U2-j22-31.4.H,48.220635216018,16.4514880273838,127,6235.80
21-U2-j22-31.4.H,48.2205384958893,16.4511816120404,128,6260.92
21-U2-j22-31.4.H,48.2204229222781,16.4508564219075,129,6288.22
21-U2-j22-31.4.H,48.220260903317,16.450484878706,130,6321.12
21-U2-j22-31.4.H,48.2199587099503,16.4498468951912,131,6379.11
21-U2-j22-31.4.H,48.2196128821975,16.4490401182346,132,6450.18
21-U2-j22-31.4.H,48.2193136178052,16.4483418577642,133,6511.69
21-U2-j22-31.4.H,48.2191022163841,16.4479406701583,134,6549.59
21-U2-j22-31.4.H,48.2189525230606,16.4476964182326,135,6574.18
21-U2-j22-31.4.H,48.2188074978839,16.4474967227449,136,6596.06
21-U2-j22-31.4.H,48.2186041147937,16.4472487877265,137,6625.20
21-U2-j22-31.4.H,48.2184550784083,16.447096882612,138,6645.23
21-U2-j22-31.4.H,48.2183081963414,16.4469618658248,139,6664.38
21-U2-j22-31.4.H,48.218142699131,16.4468334067391,140,6685.10
21-U2-j22-31.4.H,48.2179700188312,16.4467177037305,141,6706.13
21-U2-j22-31.4.H,48.2176788851111,16.4465578934415,142,6740.60
21-U2-j22-31.4.H,48.2174070829952,16.4464547668469,143,6771.77
21-U2-j22-31.4.H,48.2171501236231,16.4463784100477,144,6800.90
21-U2-j22-31.4.H,48.2168276207272,16.4462901056553,145,6837.35
21-U2-j22-31.4.H,48.2164180247555,16.446170719554,146,6883.75
21-U2-j22-31.4.H,48.2161653102475,16.4460622030677,147,6912.97
21-U2-j22-31.4.H,48.215878475974,16.4458993385067,148,6947.07
21-U2-j22-31.4.H,48.2157287133671,16.4457964814067,149,6965.39
21-U2-j22-31.4.H,48.215534595955,16.445634874487,150,6990.07
21-U2-j22-31.4.H,48.2154118281337,16.4455203392883,151,7006.15
21-U2-j22-31.4.H,48.2152593107034,16.4453556780967,152,7027.04
21-U2-j22-31.4.H,48.2151081096941,16.4451770930183,153,7048.43
21-U2-j22-31.4.H,48.2147684744453,16.4447047588419,154,7099.92
21-U2-j22-31.4.H,48.2137672736074,16.4432479609456,155,7254.99
21-U2-j22-31.4.H,48.2134516931524,16.4427589181049,156,7305.43
21-U2-j22-31.4.H,48.2117888178076,16.4401196678002,157,7574.56
21-U2-j22-31.4.H,48.21167220679,16.4399315605797,158,7593.60
21-U2-j22-31.4.H,48.2113570923217,16.439423293792,159,7645.04
21-U2-j22-31.4.H,48.2068239944349,16.4322173679089,160,8379.34
21-U2-j22-31.4.H,48.206452394557,16.4315873794001,161,8441.69
21-U2-j22-31.4.H,48.2062923070379,16.4312372161024,162,8473.16
21-U2-j22-31.5.R,48.2108528692214,16.4202297995999,1,0.00
21-U2-j22-31.5.R,48.2107619971908,16.4203554739082,2,13.74
21-U2-j22-31.5.R,48.2100493226111,16.4213782058591,3,123.39
21-U2-j22-31.5.R,48.2099063075926,16.4215729606127,4,144.87
21-U2-j22-31.5.R,48.2097814908938,16.4217408557393,5,163.50
21-U2-j22-31.5.R,48.20958052639,16.4219924738504,6,192.61
21-U2-j22-31.5.R,48.2093842904059,16.4222244188568,7,220.38
21-U2-j22-31.5.R,48.2075773035881,16.4241009096538,8,464.74
21-U2-j22-31.5.R,48.2071153096119,16.4246227410023,9,529.04
21-U2-j22-31.5.R,48.2067068931693,16.4251256178984,10,587.78
21-U2-j22-31.5.R,48.2064407801465,16.4254843151913,11,627.56
21-U2-j22-31.5.R,48.2062685991952,16.4257627030979,12,655.70
21-U2-j22-31.5.R,48.2061470065265,16.4259858446144,13,677.06
21-U2-j22-31.5.R,48.2060427155882,16.4262023385979,14,696.86
21-U2-j22-31.5.R,48.2059590192624,16.4264061663359,15,714.60
21-U2-j22-31.5.R,48.2058195250823,16.4268192117035,16,748.92
21-U2-j22-31.5.R,48.2057513943103,16.4270807112827,17,769.72
21-U2-j22-31.5.R,48.2056930819607,16.4273399650737,18,790.00
21-U2-j22-31.5.R,48.2056417742224,16.4276603941356,19,814.42
21-U2-j22-31.5.R,48.2056078284676,16.4280736191663,20,845.28
21-U2-j22-31.5.R,48.2055926217201,16.4284589964232,21,873.89
21-U2-j22-31.5.R,48.2055995066654,16.4287121416702,22,892.66
21-U2-j22-31.5.R,48.2056248911514,16.4290517946791,23,917.99
21-U2-j22-31.5.R,48.2056518920885,16.429293171996,24,936.13
21-U2-j22-31.5.R,48.2057485206026,16.4298037744035,25,975.46
21-U2-j22-31.5.R,48.2058040789222,16.4300174836096,26,992.46
21-U2-j22-31.5.R,48.205902323605,16.4303347685679,27,1018.39
21-U2-j22-31.5.R,48.2059735074774,16.43052296562,28,1034.43
21-U2-j22-31.5.R,48.2061635900833,16.4309556840923,29,1072.83
21-U2-j22-31.5.R,48.2062923070379,16.4312372161024,30,1098.13
21-U2-j22-31.5.R,48.206452394557,16.4315873794001,31,1129.60
21-U2-j22-31.5.R,48.2068239944349,16.4322173679089,32,1191.95
21-U2-j22-31.5.R,48.2113570923217,16.439423293792,33,1926.25
21-U2-j22-31.5.R,48.2116753794752,16.4399366809768,34,1978.21
21-U2-j22-31.5.R,48.2134516931524,16.4427589181049,35,2265.86
21-U2-j22-31.5.R,48.2137672736074,16.4432479609456,36,2316.30
21-U2-j22-31.5.R,48.2147684744453,16.4447047588419,37,2471.37
21-U2-j22-31.5.R,48.2151081096941,16.4451770930183,38,2522.85
21-U2-j22-31.5.R,48.2152593107034,16.4453556780967,39,2544.25
21-U2-j22-31.5.R,48.2154118281337,16.4455203392883,40,2565.14
21-U2-j22-31.5.R,48.215534595955,16.445634874487,41,2581.22
21-U2-j22-31.5.R,48.2157287133671,16.4457964814067,42,2605.90
21-U2-j22-31.5.R,48.215878475974,16.4458993385067,43,2624.21
21-U2-j22-31.5.R,48.2161653102475,16.4460622030677,44,2658.31
21-U2-j22-31.5.R,48.2164180247555,16.446170719554,45,2687.54
21-U2-j22-31.5.R,48.2168276207272,16.4462901056553,46,2733.94
21-U2-j22-31.5.R,48.2171501236231,16.4463784100477,47,2770.39
21-U2-j22-31.5.R,48.2174070829952,16.4464547668469,48,2799.52
21-U2-j22-31.5.R,48.2176788851111,16.4465578934415,49,2830.69
21-U2-j22-31.5.R,48.2179700188312,16.4467177037305,50,2865.16
21-U2-j22-31.5.R,48.218142699131,16.4468334067391,51,2886.19
21-U2-j22-31.5.R,48.2183081963414,16.4469618658248,52,2906.91
21-U2-j22-31.5.R,48.2184550784083,16.447096882612,53,2926.06
21-U2-j22-31.5.R,48.2186041147937,16.4472487877265,54,2946.09
21-U2-j22-31.5.R,48.2188074978839,16.4474967227449,55,2975.23
21-U2-j22-31.5.R,48.2189525230606,16.4476964182326,56,2997.11
21-U2-j22-31.5.R,48.2191022163841,16.4479406701583,57,3021.70
21-U2-j22-31.5.R,48.2193136178052,16.4483418577642,58,3059.59
21-U2-j22-31.5.R,48.2196128821975,16.4490401182346,59,3121.10
21-U2-j22-31.5.R,48.2199587099503,16.4498468951912,60,3192.18
21-U2-j22-31.5.R,48.220260903317,16.450484878706,61,3250.17
21-U2-j22-31.5.R,48.2204229222781,16.4508564219075,62,3283.07
21-U2-j22-31.5.R,48.2205384958893,16.4511816120404,63,3310.37
21-U2-j22-31.5.R,48.220635216018,16.4514880273838,64,3335.49
21-U2-j22-31.5.R,48.2207027284748,16.4517382980219,65,3355.50
21-U2-j22-31.5.R,48.2207768244906,16.4520633983233,66,3380.95
21-U2-j22-31.5.R,48.2208223114908,16.4522958823188,67,3398.90
21-U2-j22-31.5.R,48.2208825817039,16.4527162040402,68,3430.75
21-U2-j22-31.5.R,48.2209120284952,16.4530056412248,69,3452.45
21-U2-j22-31.5.R,48.2210021044487,16.4540151679411,70,3527.90
21-U2-j22-31.5.R,48.2210411871886,16.4545848794943,71,3570.33
21-U2-j22-31.5.R,48.2210714119516,16.4552966146939,72,3623.17
21-U2-j22-31.5.R,48.2210736862895,16.4558249139125,73,3662.31
21-U2-j22-31.5.R,48.2210578856242,16.4564287614464,74,3707.08
21-U2-j22-31.5.R,48.2210423243582,16.4567634737213,75,3731.94
21-U2-j22-31.5.R,48.221004618194,16.4571898141552,76,3763.80
21-U2-j22-31.5.R,48.2209392009257,16.4578669642163,77,3814.49
21-U2-j22-31.5.R,48.2208768958377,16.4583767581401,78,3852.89
21-U2-j22-31.5.R,48.220836615947,16.4586772446026,79,3875.60
21-U2-j22-31.5.R,48.2207397764961,16.4592382424975,80,3918.53
21-U2-j22-31.5.R,48.2206403033959,16.4597351006812,81,3956.96
21-U2-j22-31.5.R,48.2205514238379,16.4601221847371,82,3987.30
21-U2-j22-31.5.R,48.2204451871266,16.4605607422588,83,4021.87
21-U2-j22-31.5.R,48.2202312167432,16.461383419396,84,4087.30
21-U2-j22-31.5.R,48.2201212086847,16.4618744385303,85,4125.68
21-U2-j22-31.5.R,48.2200560895485,16.4622316985188,86,4153.12
21-U2-j22-31.5.R,48.2200158090119,16.4625093677731,87,4174.17
21-U2-j22-31.5.R,48.2196796179185,16.4652117696423,88,4377.84
21-U2-j22-31.5.R,48.2196165332123,16.4656470033975,89,4410.84
21-U2-j22-31.5.R,48.2194312289201,16.466926024699,90,4507.81
21-U2-j22-31.5.R,48.2191779906066,16.468600214894,91,4635.00
21-U2-j22-31.5.R,48.2191414801343,16.4689062709113,92,4658.04
21-U2-j22-31.5.R,48.2191172994137,16.4692137642331,93,4680.98
21-U2-j22-31.5.R,48.2191046105161,16.469547129035,94,4705.72
21-U2-j22-31.5.R,48.2191101768725,16.4698718700102,95,4729.79
21-U2-j22-31.5.R,48.2191381283519,16.4702251774115,96,4756.14
21-U2-j22-31.5.R,48.2191691921837,16.4704830837296,97,4775.56
21-U2-j22-31.5.R,48.2192098923586,16.4707161965458,98,4793.42
21-U2-j22-31.5.R,48.2192845890661,16.4710516274729,99,4819.62
21-U2-j22-31.5.R,48.2193737102356,16.4713538207344,100,4844.10
21-U2-j22-31.5.R,48.2195046085424,16.4717230283162,101,4875.09
21-U2-j22-31.5.R,48.2196811740867,16.4721022970292,102,4909.37
21-U2-j22-31.5.R,48.219799023767,16.4723148384254,103,4929.85
21-U2-j22-31.5.R,48.2199909104772,16.4726031078001,104,4960.04
21-U2-j22-31.5.R,48.2201353936326,16.4727842979929,105,4980.98
21-U2-j22-31.5.R,48.2203947919448,16.473062775731,106,5016.44
21-U2-j22-31.5.R,48.2207285842857,16.4733541892091,107,5059.38
21-U2-j22-31.5.R,48.2212269046089,16.4737457648415,108,5121.92
21-U2-j22-31.5.R,48.221971383501,16.4743373952876,109,5215.59
21-U2-j22-31.5.R,48.2224462906195,16.4747208860824,110,5275.56
21-U2-j22-31.5.R,48.2226056094497,16.4748452129177,111,5295.52
21-U2-j22-31.5.R,48.2241428131841,16.4760502130398,112,5488.36
21-U2-j22-31.5.R,48.224343181911,16.4762130776008,113,5513.70
21-U2-j22-31.5.R,48.2248745023538,16.4766312433656,114,5580.40
21-U2-j22-31.5.R,48.2253645834187,16.476989671164,115,5641.02
21-U2-j22-31.5.R,48.2259116924306,16.4773521413811,116,5707.52
21-U2-j22-31.5.R,48.2261902717249,16.477512939817,117,5740.71
21-U2-j22-31.5.R,48.2264262999124,16.4776326852443,118,5768.41
21-U2-j22-31.5.R,48.2271160058606,16.477906671406,119,5847.74
21-U2-j22-31.5.R,48.2281898939298,16.4783811615391,120,5972.22
21-U2-j22-31.5.R,48.2299098033501,16.4791352073885,121,6171.46
21-U2-j22-31.5.R,48.2308638940002,16.4795566969199,122,6282.04
21-U2-j22-31.5.R,48.2312919843371,16.4797502838636,123,6331.76
21-U2-j22-31.5.R,48.2315078233265,16.4798694004703,124,6357.33
21-U2-j22-31.5.R,48.2317960061526,16.4800714315777,125,6392.70
21-U2-j22-31.5.R,48.2320004737557,16.4802571133469,126,6419.27
21-U2-j22-31.5.R,48.2321917163465,16.4804633665361,127,6445.45
21-U2-j22-31.5.R,48.2323253942537,16.4806185954172,128,6464.24
21-U2-j22-31.5.R,48.2325059246959,16.4808774000506,129,6492.00
21-U2-j22-31.5.R,48.2326460043914,16.481104943312,130,6514.95
21-U2-j22-31.5.R,48.2327896141039,16.48139105673,131,6541.48
21-U2-j22-31.5.R,48.2328745231569,16.4815711689445,132,6557.83
21-U2-j22-31.5.R,48.2329870768006,16.4818491975249,133,6581.92
21-U2-j22-31.5.R,48.2330813799287,16.4821283040837,134,6605.10
21-U2-j22-31.5.R,48.2331470808632,16.4823536913885,135,6623.33
21-U2-j22-31.5.R,48.233199079084,16.4825773718942,136,6640.87
21-U2-j22-31.5.R,48.2332711823982,16.4829364285133,137,6668.65
21-U2-j22-31.5.R,48.233316119765,16.4832704221359,138,6693.89
21-U2-j22-31.5.R,48.2333477135226,16.48365328411,139,6722.46
21-U2-j22-31.5.R,48.2333778711821,16.4842072751457,140,6763.63
21-U2-j22-31.5.R,48.2333988738273,16.4845322856155,141,6787.82
21-U2-j22-31.5.R,48.2334605054715,16.4856760206353,142,6872.81
21-U2-j22-31.5.R,48.2335253083727,16.4868790444638,143,6962.20
21-U2-j22-31.5.R,48.2335625266223,16.487486844585,144,7007.41
21-U2-j22-31.5.R,48.2336485712823,16.4890236823731,145,7121.64
21-U2-j22-31.5.R,48.2336963804571,16.4896737033127,146,7170.08
21-U2-j22-31.5.R,48.2337732101263,16.4904475120984,147,7228.02
21-U2-j22-31.5.R,48.2338298150891,16.4912605772621,148,7288.57
21-U2-j22-31.5.R,48.2341541854499,16.4970597414102,149,7719.60
21-U2-j22-31.5.R,48.2345371923354,16.5040047965348,150,8235.75
21-U2-j22-31.5.R,48.234579615512,16.5047374624805,151,8290.22
21-U2-j22-31.5.R,48.234617311676,16.5053876630832,152,8338.56
21-U2-j22-31.5.R,48.2346444169958,16.5059092249371,153,8377.31
21-U2-j22-31.5.R,48.2346511185296,16.5061859060447,154,8397.81
21-U2-j22-31.5.R,48.2346506996838,16.5063996152507,155,8413.64
21-U2-j22-31.5.R,48.2346404080421,16.5066636301128,156,8433.23
21-U2-j22-31.5.R,48.2346177903572,16.5069369874537,157,8453.63
21-U2-j22-31.5.R,48.2345702213842,16.5073149985253,158,8482.12
21-U2-j22-31.5.R,48.2345139762521,16.5076312055053,159,8506.36
21-U2-j22-31.5.R,48.234437925555,16.5079556769859,160,8531.84
21-U2-j22-31.5.R,48.2343266914837,16.5083261422091,161,8561.94
21-U2-j22-31.5.R,48.2342435200728,16.5085705737979,162,8582.27
21-U2-j22-31.5.R,48.2341869155676,16.5087061295743,163,8594.12
21-U2-j22-31.5.R,48.2340908792395,16.5089323253628,164,8613.98
21-U2-j22-31.5.R,48.2339728231201,16.5091711873968,165,8636.01
21-U2-j22-31.5.R,48.2338646995118,16.5093630675415,166,8654.63
21-U2-j22-31.5.R,48.233743112536,16.5095550375177,167,8674.25
21-U2-j22-31.5.R,48.2336178752554,16.5097267055685,168,8693.10
21-U2-j22-31.5.R,48.2334934155424,16.5098833717541,169,8711.17
21-U2-j22-31.5.R,48.2333253944497,16.5100610585173,170,8734.02
21-U2-j22-31.5.R,48.233188188782,16.5101899667606,171,8752.02
21-U2-j22-31.5.R,48.2329401046827,16.5103813977476,172,8783.03
21-U2-j22-31.5.R,48.232786622239,16.5104782361352,173,8801.54
21-U2-j22-31.5.R,48.2326264973743,16.5105608811414,174,8820.37
21-U2-j22-31.5.R,48.232408927809,16.5106505330067,175,8845.46
21-U2-j22-31.5.R,48.2321543774238,16.5107174574954,176,8874.20
21-U2-j22-31.5.R,48.2320215966427,16.5107383882415,177,8889.04
21-U2-j22-31.5.R,48.2318444154424,16.5107550070743,178,8908.78
21-U2-j22-31.5.R,48.2317118133727,16.5107501561717,179,8923.53
21-U2-j22-31.5.R,48.2316133190137,16.5107412628504,180,8934.50
21-U2-j22-31.5.R,48.2314834090923,16.5107249135123,181,8949.00
21-U2-j22-31.5.R,48.2313165781798,16.5106895198901,182,8967.73
21-U2-j22-31.5.R,48.2311887020368,16.5106566415507,183,8982.16
21-U2-j22-31.5.R,48.2310288713685,16.5106014849922,184,9000.40
21-U2-j22-31.5.R,48.2308911808269,16.51054551995,185,9016.26
21-U2-j22-31.5.R,48.2296918033475,16.5100119206712,186,9155.36
21-U2-j22-31.5.R,48.22817762618,16.5093430351107,187,9330.86
21-U2-j22-31.5.R,48.2277896047115,16.509174960321,188,9375.77
21-U2-j22-31.5.R,48.2271771064774,16.5088965724145,189,9446.93
21-U2-j22-31.5.R,48.2261018805642,16.5084347485269,190,9571.29
21-U2-j22-31.6.R,48.2062923070379,16.4312372161024,1,0.00
21-U2-j22-31.6.R,48.206452394557,16.4315873794001,2,31.47
21-U2-j22-31.6.R,48.2068239944349,16.4322173679089,3,93.81
21-U2-j22-31.6.R,48.2113570923217,16.439423293792,4,828.12
21-U2-j22-31.6.R,48.2116753794752,16.4399366809768,5,880.07
21-U2-j22-31.6.R,48.2134516931524,16.4427589181049,6,1167.73
21-U2-j22-31.6.R,48.2137672736074,16.4432479609456,7,1218.17
21-U2-j22-31.6.R,48.2147684744453,16.4447047588419,8,1373.23
21-U2-j22-31.6.R,48.2151081096941,16.4451770930183,9,1424.72
21-U2-j22-31.6.R,48.2152593107034,16.4453556780967,10,1446.12
21-U2-j22-31.6.R,48.2154118281337,16.4455203392883,11,1467.01
21-U2-j22-31.6.R,48.215534595955,16.445634874487,12,1483.08
21-U2-j22-31.6.R,48.2157287133671,16.4457964814067,13,1507.77
21-U2-j22-31.6.R,48.215878475974,16.4458993385067,14,1526.08
21-U2-j22-31.6.R,48.2161653102475,16.4460622030677,15,1560.18
21-U2-j22-31.6.R,48.2164180247555,16.446170719554,16,1589.41
21-U2-j22-31.6.R,48.2168276207272,16.4462901056553,17,1635.81
21-U2-j22-31.6.R,48.2171501236231,16.4463784100477,18,1672.26
21-U2-j22-31.6.R,48.2174070829952,16.4464547668469,19,1701.38
21-U2-j22-31.6.R,48.2176788851111,16.4465578934415,20,1732.56
21-U2-j22-31.6.R,48.2179700188312,16.4467177037305,21,1767.03
21-U2-j22-31.6.R,48.218142699131,16.4468334067391,22,1788.06
21-U2-j22-31.6.R,48.2183081963414,16.4469618658248,23,1808.77
21-U2-j22-31.6.R,48.2184550784083,16.447096882612,24,1827.93
21-U2-j22-31.6.R,48.2186041147937,16.4472487877265,25,1847.96
21-U2-j22-31.6.R,48.2188074978839,16.4474967227449,26,1877.09
21-U2-j22-31.6.R,48.2189525230606,16.4476964182326,27,1898.98
21-U2-j22-31.6.R,48.2191022163841,16.4479406701583,28,1923.57
21-U2-j22-31.6.R,48.2193136178052,16.4483418577642,29,1961.46
21-U2-j22-31.6.R,48.2196128821975,16.4490401182346,30,2022.97
21-U2-j22-31.6.R,48.2199587099503,16.4498468951912,31,2094.04
21-U2-j22-31.6.R,48.220260903317,16.450484878706,32,2152.04
21-U2-j22-31.6.R,48.2204229222781,16.4508564219075,33,2184.93
21-U2-j22-31.6.R,48.2205384958893,16.4511816120404,34,2212.24
21-U2-j22-31.6.R,48.220635216018,16.4514880273838,35,2237.36
21-U2-j22-31.6.R,48.2207027284748,16.4517382980219,36,2257.36
21-U2-j22-31.6.R,48.2207768244906,16.4520633983233,37,2282.82
21-U2-j22-31.6.R,48.2208223114908,16.4522958823188,38,2300.77
21-U2-j22-31.6.R,48.2208825817039,16.4527162040402,39,2332.62
21-U2-j22-31.6.R,48.2209120284952,16.4530056412248,40,2354.31
21-U2-j22-31.6.R,48.2210021044487,16.4540151679411,41,2429.77
21-U2-j22-31.6.R,48.2210411871886,16.4545848794943,42,2472.20
21-U2-j22-31.6.R,48.2210714119516,16.4552966146939,43,2525.04
21-U2-j22-31.6.R,48.2210736862895,16.4558249139125,44,2564.18
21-U2-j22-31.6.R,48.2210578856242,16.4564287614464,45,2608.95
21-U2-j22-31.6.R,48.2210423243582,16.4567634737213,46,2633.80
21-U2-j22-31.6.R,48.221004618194,16.4571898141552,47,2665.67
21-U2-j22-31.6.R,48.2209392009257,16.4578669642163,48,2716.36
21-U2-j22-31.6.R,48.2208768958377,16.4583767581401,49,2754.76
